사건일련번호,장소일련번호,촬영장소명,작품명,제작연도,영화작품코드,장면설명,등장인물,출처,출처 웹페이지주소(URL),시도,시군구,지번주소,도로명주소,위도,경도,poster_url,tmdb_id,tmdb_type,genre_names,genre_ids,overview,original_title,vote_average,runtime
K14737-A-027,SU-P-1256,브라이튼여의도지웰아파트(구 여의도 문화방송 사옥),극비수사,2015,K14737,"2019년 철거됨, 현재는 브라이튼여의도지웰 23년4월 준공 예정",,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/14737,서울특별시,영등포구,서울특별시 영등포구 여의도동 31,,37.5239622,126.9300148,https://image.tmdb.org/t/p/w185/4AnGVH4fu6HVYMBe1QiIOCuu75j.jpg,344476,movie,"범죄,드라마","80,18","한 아이가 유괴된 후, 수사가 시작되고 아이 부모의 특별 요청으로 담당이 된 공길용 형사는 아이를 보호하기 위해 극비 수사를 진행하기로 한다. 한편, 가족들은 유명한 점술집을 돌아다니며 아이의 생사여부를 확인하지만 이미 아이가 죽었다는 절망적인 답만 듣게 되고, 마지막으로 도사 김중산을 찾아간다.  아이의 사주를 풀어보던 김도사는 아직 아이가 살아있고, 보름 째 되는 날 범인으로부터 첫 연락이 온다고 확신한다. 보름째 되는 날, 김도사의 말대로 연락이 오고, 범인이 보낸 단서로 아이가 살아있음을 확신한 공형사는 김도사의 말을 믿게 된다. 하지만 한 달이 지나도록 수사는 진전되지 않고, 모두가 아이의 생사 보다 범인 찾기에 혈안이 된 상황 속에 공형사와 김도사 두 사람만이 아이를 살리기 위한 수사를 계속 진행하는데…",극비수사,6.6,107
K06199-A-015,SU-P-1635,서울특별시교육청(구 수도여자고등학교),늑대의 유혹,2004,K06199,2024년 서울특별시교육청 이전예정,,KMDb,,서울특별시,용산구,서울특별시 용산구 후암동 168,,37.5461738,126.975857,https://image.tmdb.org/t/p/w185/1V1WgPfpfA5TUzr5YjcDy0rgfLz.jpg,131979,movie,"액션,드라마,로맨스","28,18,10749","어른들도 울리는, 그 녀석들의 트루 로맨스,  정한경, 상경하다.  성격과 외모에서 모두 ‘갓 상경’ 한 느낌을 풍기는 한경, 서울에서 엄마와 함께 살기 위해 말 그대로 ‘갓 상경’하여 강신고로 전학을 오는데...  원조 킹카 반해원, 정한경에게 꽂히다.  그러나 그녀의 서울 생활은 정신적, 신체적 충격의 연속이다. 버스를 타고 가는데 어떤 놈이 던진 실내화가 머리로 날아온다. 그런데 문제는 거기서 끝나지 않는다. 실내화를 던진 반해원이란 녀석이 예삿 녀석이 아니었던 것이다. 인근 학교의 여자애들을 구름처럼 몰고 다니는 원조 킹카 반해원은 허둥대는 한경의 안쓰럽고도 귀여운 모습에 반한다. 그리고 성격대로 저돌적으로 대시한다..  반해원, 정태성의 성질을 건드리다.  문제는 옆 학교 성권고의 짱 정태성도 바로 이 정한경을 찍었다는 사실이다. 수줍은 듯한 얼굴 뒤에 숨어있는 강한 주먹과 고집으로 뭉쳐진 태성. 자존심과 사랑을 모두 건 둘의 대결은 한치의 양보도 없는 싸움으로 번지게 되고,  그 녀석들의 트루 로맨스  그러나 태성은 한경을 사랑할래야 할 수 없는 운명적인 비밀이 있고, 이를 알지 못하는 한경은 둘 다에게 상처를 주지 않는 방법을 찾기 위해 고민에 고민을 거듭한다. 결국 한경 곁을 떠나는 태성, 그리고 뒤늦게 태성의 비밀을 알게 된 한경과 해원. 그 녀석들의 가슴 아프지만 밝은 모습이 어른들조차 울린다.",늑대의 유혹,6.1,113
K12485-A-013,DJ-P-0174,중촌SKVIEW아파트(구 중촌주공1단지),해결사,2010,K12485,2025년 3월 예정,,KMDb,,대전광역시,중구,대전광역시 중구 중촌동 21,대전광역시 중구 목중로54번길 10,36.339475,127.4099817,https://image.tmdb.org/t/p/w185/gwLbLd9UV2WJsGGo4gIkFplX2Kc.jpg,56578,movie,"액션,범죄,드라마","28,80,18","한 때 잘나가던 전직 형사이자 지금은 흥신소를 운영하는 강태식. 평범한 의뢰라고 생각하고 급습한 불륜 현장에 한 여자가 죽어 있다. 꼼짝없이 범인으로 몰리게 된 그 때, 걸려오는 전화 한 통 살인 누명을 벗으려면 누군가를 납치하라는 놈의 지시. 숨 돌릴 틈 없이 시작된 경찰의 추격, 자신의 일거수일투족은 물론, 과거 사연, 그리고 주변 인물까지 장악하고 있는 놈의 감시와 도청; 게다가 납치해야 하는 인물이 전국을 떠들썩하게 할 중요한 사건의 키를 쥐고 있다는 사실을 알게 된다. 이제, 자신을 조종하려는 놈과 실체를 알 수 없는 배후에 맞서 폭풍 같은 반격을 시작하는데...",해결사,6.7,100
K17298-A-015,CN-P-0110,서대산약용자연휴양림,마녀,2018,K17298,23.12 예정,,KMDb,https://www.kmdb.or.kr/trailer/trailerPlayPop?pFileNm=MK041892_P01.mp4,충청남도,금산군,충청남도 금산군 추부면 성당리 산67-1,,36.2281888,127.5256841,https://image.tmdb.org/t/p/w185/abWjmAyjSWqNo6C5ty3UZTZIYDz.jpg,530254,movie,"액션,SF","28,878","10년 전 의문의 사고가 일어난 시설에서 홀로 탈출한 후 모든 기억을 잃은 자윤. 나이도, 이름도 모르는 자신을 거두고 키워준 노부부의 보살핌으로  씩씩하고 밝은 여고생으로 자라났다. 어려운 집안사정을 돕기 위해 상금이 걸린 오디션 프로그램에 출연한 자윤, 방송이 나간 직후부터 의문의 인물들이 그녀 앞에 나타난다. 자윤의 주변을 맴돌며 날카롭게 지켜보는 남자 귀공자, 그리고 과거 사고가 일어난 시점부터 사라진 아이를 찾던 닥터 백과 미스터 최까지 자신은 전혀 기억하지 못하는 그들의 등장으로, 자윤은 혼란에 휩싸이게 되는데...",마녀,7.9,125
K05587-A-001,SU-P-0353,고센,4발가락,2002,K05587,30년전개업,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/05587,서울특별시,강남구,서울특별시 강남구 청담동 88-23,서울특별시 강남구 선릉로158길 18,37.5252616,127.0414547,https://image.tmdb.org/t/p/w185/bBWYFmjWEcxic9PLXsyQ6YYBsHc.jpg,267230,movie,코미디,35,"아우디, 해태, 르까프, 각그랜져. 우리의 은 광주 고등학교 시절부터 죽이 잘 맞는 한 주먹하는 친구들로써, 의리에 살고 의리에 죽는 의형제로 통한다. 고등학교 때부터 공부를 잘 했던 르까프는 졸업과 함께 서울로 올라가게 되고, 나머지 친구 3명도 각기 다른 보스 밑에서 힘든 밑바닥 갱스터 생활을 이겨 나가며 서서히 그 영향력을 키워나가 자신들의 서울 입성 기회를 잡게 된다. 광주에서 자라난 이들에게 서울땅은 결코 만만한 곳은 아니었지만, 어린시절부터 똘똘 뭉친 친구들은 서로에게 힘이 되주며, 어느 한 구역을 책임지고 관할 할 정도의 중간급 보스로 성장해 나간다. 서울에서의 안정적인 갱스터 생활과 함께, 미래에 대한 고민도 함께 커져만 갔던 평온하고 조용했던 폭풍전야 어느 날 4발가락> 친구들은 서울 바닥 중간급 보스급이 모두 참석하는 홍두깨 주체의 모임에서 강남 요지 호텔 건립에 따른 반대세력 제거 작업을 위한 심각한 모의를 하게 되고, 서울 지역 중간급 보스급인 과 그들의 라이벌인 패거리는 ""금도끼"",""은도끼""와 얽힌 전설에 얽매이게 되면서 서로간 심각한 상황으로 대립하게 된다",4발가락,4.6,91
K06199-A-003,SU-P-2480,올림픽선수기자촌아파트,늑대의 유혹,2004,K06199,3단지 메콰세타이어 길에서 조한선이 이청아를 업고 걷는 장면의 배경이 됨,"조한선, 이청아",KMDb,,서울특별시,송파구,서울특별시 송파구 방이동 89,서울특별시 송파구 양재대로 1218,37.512483,127.1296891,https://image.tmdb.org/t/p/w185/1V1WgPfpfA5TUzr5YjcDy0rgfLz.jpg,131979,movie,"액션,드라마,로맨스","28,18,10749","어른들도 울리는, 그 녀석들의 트루 로맨스,  정한경, 상경하다.  성격과 외모에서 모두 ‘갓 상경’ 한 느낌을 풍기는 한경, 서울에서 엄마와 함께 살기 위해 말 그대로 ‘갓 상경’하여 강신고로 전학을 오는데...  원조 킹카 반해원, 정한경에게 꽂히다.  그러나 그녀의 서울 생활은 정신적, 신체적 충격의 연속이다. 버스를 타고 가는데 어떤 놈이 던진 실내화가 머리로 날아온다. 그런데 문제는 거기서 끝나지 않는다. 실내화를 던진 반해원이란 녀석이 예삿 녀석이 아니었던 것이다. 인근 학교의 여자애들을 구름처럼 몰고 다니는 원조 킹카 반해원은 허둥대는 한경의 안쓰럽고도 귀여운 모습에 반한다. 그리고 성격대로 저돌적으로 대시한다..  반해원, 정태성의 성질을 건드리다.  문제는 옆 학교 성권고의 짱 정태성도 바로 이 정한경을 찍었다는 사실이다. 수줍은 듯한 얼굴 뒤에 숨어있는 강한 주먹과 고집으로 뭉쳐진 태성. 자존심과 사랑을 모두 건 둘의 대결은 한치의 양보도 없는 싸움으로 번지게 되고,  그 녀석들의 트루 로맨스  그러나 태성은 한경을 사랑할래야 할 수 없는 운명적인 비밀이 있고, 이를 알지 못하는 한경은 둘 다에게 상처를 주지 않는 방법을 찾기 위해 고민에 고민을 거듭한다. 결국 한경 곁을 떠나는 태성, 그리고 뒤늦게 태성의 비밀을 알게 된 한경과 해원. 그 녀석들의 가슴 아프지만 밝은 모습이 어른들조차 울린다.",늑대의 유혹,6.1,113
K15173-A-001,IC-P-0011,LG 유플러스 로밍센터 인천공항제1여객터미널점,좋아해줘,2015,K15173,3층,,KMDb,,인천광역시,중구,인천광역시 중구 운서동 2851 3층 출국장,인천광역시 중구 공항로 271 제1여객터미널 3층 출국장,37.4490059,126.4525677,https://image.tmdb.org/t/p/w185/bkoY8VSUuKW8CuJiDVC7z0dCbu4.jpg,379887,movie,"로맨스,코미디","10749,35",SNS라는 새로운 매체를 통해 각기 다른 세 커플의 사랑 이야기를 그린 로맨틱 코미디 옴니버스 영화. 잘 나가는 작가와 더 잘 나가는 스타. 사랑 잃은 노총각과 집 잃은 노처녀. 연애 초짜 작곡가와 밀당 고수 PD. 대책 없이 ‘좋아요’를 누르다가 진짜 좋아져버린 내 생애 가장 설레는 로맨스. 사랑이 고픈 여섯 싱글 남녀가 SNS 정복에 나섰다. 원하는 건 단 하나! 나 좀 좋아해 달라고.,좋아해줘,7.3,123
K15173-A-003,IC-P-0009,KT로밍센터 인천공항제1여객터미널점,좋아해줘,2015,K15173,3층,,KMDb,,인천광역시,중구,인천광역시 중구 운서동 2851 3층 출국장 체크인 카운터 F사이,인천광역시 중구 공항로 271 3층 출국장 체크인 카운터 F사이,37.4490059,126.4525677,https://image.tmdb.org/t/p/w185/bkoY8VSUuKW8CuJiDVC7z0dCbu4.jpg,379887,movie,"로맨스,코미디","10749,35",SNS라는 새로운 매체를 통해 각기 다른 세 커플의 사랑 이야기를 그린 로맨틱 코미디 옴니버스 영화. 잘 나가는 작가와 더 잘 나가는 스타. 사랑 잃은 노총각과 집 잃은 노처녀. 연애 초짜 작곡가와 밀당 고수 PD. 대책 없이 ‘좋아요’를 누르다가 진짜 좋아져버린 내 생애 가장 설레는 로맨스. 사랑이 고픈 여섯 싱글 남녀가 SNS 정복에 나섰다. 원하는 건 단 하나! 나 좀 좋아해 달라고.,좋아해줘,7.3,123
K10106-A-005,GW-P-0038,강원고등학교,보통소년,2008,K10106,"3학년 2반, 생물실",,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/10106,강원도,춘천시,강원도 춘천시 동면 장학리 산36,강원도 춘천시 동면 장학길 24,37.8965655,127.7569938,,,,,,,,,
K10433-A-005,GG-P-0516,동탄새강마을휴먼시아아파트,아빠가 여자를 좋아해,2009,K10433,5-2단지,,KMDb,,경기도,화성시,경기도 화성시 반송동 159,경기도 화성시 동탄중앙로 99,37.194228,127.0688366,https://image.tmdb.org/t/p/w185/3b4PGABkQrUN5nyH8Vn9bTWUchT.jpg,44849,movie,"코미디,로맨스","35,10749","29년 핸섬했던(?) 과거 싹~ 고친 미모의 포토그래퍼 ‘손지현’은 영화 스틸 촬영과 개인전 준비까지 앞둔 잘나가는 매력녀! 이런 ‘지현’을 오매불망 바라보는 특수분장사 ‘준서’의 애정공세는 하루하루 버라이어티 해져만 간다.  ‘준서’와의 달콤한 로맨스가 무르익던 어느 날, 친아빠를 찾아 가출한 ‘유빈’이란 녀석이 난데없이 집을 찾아오고, 녀석이 내민 아빠 이름 석 자는 바로 손.지.현!  “헉! 내가… 아빠…라고?”  미녀인생 7년, 아빠 변신 7일! 일단 고모라고 둘러대고 녀석을 돌려 보내려 하지만, 아빠를 만나려고 가출까지 했다는 ‘유빈’에겐 안 통한다. 게다가 녀석의 엄마와 새아빠는 출장 중! 별 수 없이 7일 동안만 버텨보기로 한 ‘지현’은 ‘아빠’ 변장을 시도, 세상에 둘도 없는 ‘미녀아빠’가 된다.  그러나, 어설픈 콧수염에 빵점 짜리 운동신경, 자꾸 튀어나오는 여자말투를 가진 친아빠가 ‘유빈’은 영 수상하고, 어느 순간부터 데이트를 피하는 지현 때문에 남친 ‘준서’의 의심은 커져만 간다.  ‘유빈’과 ‘준서’ 두 남자 사이, 들키기 전에 이 위기에서 벗어나야 하지만 웬일인지 지현은 버릇마저 똑 같은 유빈과 슬슬 정이 들어가는데… 유빈을 뺏기자니 뭔가 허전하고, 아빠로 살기엔 핑크빛 인생이 너무 아깝다!  남자만 ‘아빠’ 하란 법 있어?  2010년 1월, 미녀아빠가 온다!",아빠가 여자를 좋아해,5.8,113
K09524-A-002,GG-P-0130,경기도 남양주시 화도읍 마석우리 공터 1,세리와 하르,2008,K09524,7공주가 있었으나 폐업함,,KMDb,,경기도,남양주시,경기도 남양주시 화도읍 마석우리 307-1,,37.6542842,127.3055232,https://image.tmdb.org/t/p/w185/pIs6BNTTfZOtsoRHuClWO271IPe.jpg,415719,movie,,,대한민국 외국인 거주자 150만 시대의 현실을 보여주는 다문화가정 이야기,세리와 하르,7.8,0
K13379-A-008,SU-P-0016,A플러스아카데미 영어전문교습소,세계일주,2012,K13379,A+영어학원(마포),,KMDb,,서울특별시,마포구,서울특별시 마포구 염리동 149-7,서울특별시 마포구 백범로25길 17,37.5468185,126.9467195,,,,,,,,,
K14208-A-001,SU-P-2645,이디야커피 종합운동장역점(구 ATC 신천점),신촌좀비만화,2014,K14208,"ATC 신천점 2016년 폐업, 2016년 7월 28일 오프라인 매장 운영종료",,KMDb,,서울특별시,송파구,서울특별시 송파구 잠실동 175-7,서울특별시 송파구 올림픽로 76 제이타워 1층 104호,37.5115606,127.0793305,https://image.tmdb.org/t/p/w185/g0YyZuMcSYP7O36nw11w2PIIW4B.jpg,269358,movie,"판타지,공포","14,27","류승완 연출  ""도와줘..."" 그리고 ""죽여줘...""  인터넷 사령카페 단체톡에 빠져있는 고등학생 ‘승호’(이다윗)는 한번도 만난 적 없지만 짝사랑하는 회원인 ‘여우비’(손수현)로 부터 절박한 메시지를 받는다. “도와줘…” 그리고 “죽여줘…”  ‘승호’는 ‘여우비’를 짝사랑한 또 다른 멤버 ‘비젠’(박정민)과 함께 그녀를 구하기 위해 서둘러 신촌으로 향하는데…  한지승 연출  “사랑이 무너지던 날, 세상은 좀비가 되었다! “  인간과 좀비 출신의 치료자들이 공존하게 된 세상. 좀비 치료자들이 일하는 공장의 작업반장 ‘여울’(박기웅)은 유난히 그들을 경멸하지만, 여자 좀비 치료자 ‘시와’(남규리)는 그런 구박에도 그를 졸졸 쫓아다닌다.  그러던 어느 날, 과로로 쓰러진 ‘시와’와 단 둘이 마주하게 된 ‘여울’은 알 수 없는 감정에 사로잡히는데……  김태용 연출  “엄마는 바쁘니까 오늘은 누나랑 둘이 소풍 가는 거야!”  엄마(박미현)와 자폐증을 가진 동생과 함께 작은 바닷가 마을에 살고 있는 여덟 살 ‘수민’(김수안)의 유일한 즐거움은 이불 속에서 만화책 보기다.  어느 날, 아끼는 만화책을 동생이 망가뜨리자 ‘수민’은 엄마와 자신을 위해 큰 결심을 하고 동생과 둘만의 소풍을 위해 먼 길을 나선다. 그리고 아무도 없는 절에 동생만을 남기고 돌아서는데…",신촌좀비만화,7.7,116
